student_id,session_no,attended
STU0039,34,1
STU0039,35,1
STU0039,36,1
STU0039,37,1
STU0039,38,1
STU0039,39,1
STU0039,40,1
STU0040,1,1
STU0040,2,1
STU0040,3,1
STU0040,4,1
STU0040,5,1
STU0040,6,1
STU0040,7,1
STU0040,8,1
STU0040,9,1
STU0040,10,1
STU0040,11,1
STU0040,12,1
STU0040,13,1
STU0040,14,1
STU0040,15,1
STU0040,16,0
STU0040,17,1
STU0040,18,0
STU0040,19,1
STU0040,20,1
STU0040,21,1
STU0040,22,1
STU0040,23,1
STU0040,24,1
STU0040,25,1
STU0040,26,1
STU0040,27,1
STU0040,28,1
STU0040,29,1
STU0040,30,1
STU0040,31,1
STU0040,32,1
STU0040,33,1
STU0040,34,1
STU0040,35,0
STU0040,36,1
STU0040,37,1
STU0040,38,1
STU0040,39,1
STU0040,40,1
STU0041,1,1
STU0041,2,1
STU0041,3,1
STU0041,4,0
STU0041,5,0
STU0041,6,0
STU0041,7,1
STU0041,8,0
STU0041,9,1
STU0041,10,0
STU0041,11,0
STU0041,12,1
STU0041,13,0
STU0041,14,0
STU0041,15,0
STU0041,16,1
STU0041,17,1
STU0041,18,0
STU0041,19,0
STU0041,20,0
STU0041,21,1
STU0041,22,1
STU0041,23,0
STU0041,24,0
STU0041,25,0
STU0041,26,1
STU0041,27,1
STU0041,28,0
STU0041,29,0
STU0041,30,0
STU0041,31,1
STU0041,32,0
STU0041,33,1
STU0041,34,1
STU0041,35,0
STU0041,36,0
STU0041,37,0
STU0041,38,1
STU0041,39,1
STU0041,40,1
STU0042,1,1
STU0042,2,1
STU0042,3,1
STU0042,4,0
STU0042,5,1
STU0042,6,1
STU0042,7,1
STU0042,8,0
STU0042,9,1
STU0042,10,1
STU0042,11,1
STU0042,12,1
STU0042,13,1
STU0042,14,0
STU0042,15,1
STU0042,16,1
STU0042,17,1
STU0042,18,0
STU0042,19,1
STU0042,20,1
STU0042,21,0
STU0042,22,0
STU0042,23,0
STU0042,24,0
STU0042,25,1
STU0042,26,1
STU0042,27,1
STU0042,28,0
STU0042,29,1
STU0042,30,1
STU0042,31,1
STU0042,32,1
STU0042,33,1
STU0042,34,0
STU0042,35,0
STU0042,36,1
STU0042,37,1
STU0042,38,1
STU0042,39,1
STU0042,40,0
STU0043,1,1
STU0043,2,1
STU0043,3,1
STU0043,4,1
STU0043,5,1
STU0043,6,0
STU0043,7,0
STU0043,8,1
STU0043,9,0
STU0043,10,1
STU0043,11,1
STU0043,12,1
STU0043,13,1
STU0043,14,0
STU0043,15,0
STU0043,16,1
STU0043,17,1
STU0043,18,0
STU0043,19,1
STU0043,20,1
STU0043,21,0
STU0043,22,1
STU0043,23,1
STU0043,24,1
STU0043,25,0
STU0043,26,1
STU0043,27,1
STU0043,28,0
STU0043,29,1
STU0043,30,0
STU0043,31,1
STU0043,32,0
STU0043,33,1
STU0043,34,1
STU0043,35,1
STU0043,36,1
STU0043,37,0
STU0043,38,0
STU0043,39,1
STU0043,40,1
STU0044,1,1
STU0044,2,1
STU0044,3,1
STU0044,4,1
STU0044,5,1
STU0044,6,0
STU0044,7,1
STU0044,8,1
STU0044,9,1
STU0044,10,1
STU0044,11,1
STU0044,12,1
STU0044,13,1
STU0044,14,1
STU0044,15,1
STU0044,16,1
STU0044,17,0
STU0044,18,1
STU0044,19,0
STU0044,20,1
STU0044,21,1
STU0044,22,1
STU0044,23,1
STU0044,24,0
STU0044,25,0
STU0044,26,0
STU0044,27,1
STU0044,28,1
STU0044,29,1
STU0044,30,1
STU0044,31,1
STU0044,32,1
STU0044,33,1
STU0044,34,1
STU0044,35,0
STU0044,36,0
STU0044,37,0
STU0044,38,1
STU0044,39,1
STU0044,40,1
STU0045,1,1
STU0045,2,1
STU0045,3,1
STU0045,4,1
STU0045,5,1
STU0045,6,1
STU0045,7,1
STU0045,8,1
STU0045,9,1
STU0045,10,1
STU0045,11,1
STU0045,12,1
STU0045,13,0
STU0045,14,1
STU0045,15,1
STU0045,16,0
STU0045,17,0
STU0045,18,1
STU0045,19,1
STU0045,20,1
STU0045,21,1
STU0045,22,1
STU0045,23,1
STU0045,24,1
STU0045,25,1
STU0045,26,1
STU0045,27,1
STU0045,28,1
STU0045,29,1
STU0045,30,1
STU0045,31,1
STU0045,32,1
STU0045,33,1
STU0045,34,0
STU0045,35,1
STU0045,36,1
STU0045,37,1
STU0045,38,1
STU0045,39,1
STU0045,40,0
STU0046,1,1
STU0046,2,0
STU0046,3,0
STU0046,4,0
STU0046,5,0
STU0046,6,1
STU0046,7,0
STU0046,8,1
STU0046,9,0
STU0046,10,0
STU0046,11,1
STU0046,12,0
STU0046,13,1
STU0046,14,1
STU0046,15,1
STU0046,16,1
STU0046,17,0
STU0046,18,0
STU0046,19,0
STU0046,20,1
STU0046,21,1
STU0046,22,0
STU0046,23,1
STU0046,24,0
STU0046,25,1
STU0046,26,0
STU0046,27,1
STU0046,28,1
STU0046,29,0
STU0046,30,0
STU0046,31,0
STU0046,32,0
STU0046,33,0
STU0046,34,1
STU0046,35,1
STU0046,36,1
STU0046,37,0
STU0046,38,1
STU0046,39,1
STU0046,40,0
STU0047,1,1
STU0047,2,1
STU0047,3,0
STU0047,4,0
STU0047,5,1
STU0047,6,1
STU0047,7,1
STU0047,8,1
STU0047,9,1
STU0047,10,1
STU0047,11,1
STU0047,12,0
STU0047,13,1
STU0047,14,1
STU0047,15,1
STU0047,16,1
STU0047,17,1
STU0047,18,1
STU0047,19,1
STU0047,20,1
STU0047,21,1
STU0047,22,1
STU0047,23,0
STU0047,24,0
STU0047,25,0
STU0047,26,1
STU0047,27,1
STU0047,28,0
STU0047,29,1
STU0047,30,1
STU0047,31,1
STU0047,32,1
STU0047,33,0
STU0047,34,1
STU0047,35,1
STU0047,36,1
STU0047,37,1
STU0047,38,0
STU0047,39,1
STU0047,40,1
STU0048,1,0
STU0048,2,1
STU0048,3,1
STU0048,4,0
STU0048,5,1
STU0048,6,0
STU0048,7,1
STU0048,8,1
STU0048,9,1
STU0048,10,0
STU0048,11,1
STU0048,12,0
STU0048,13,0
STU0048,14,1
STU0048,15,0
STU0048,16,1
STU0048,17,1
STU0048,18,1
STU0048,19,0
STU0048,20,1
STU0048,21,1
STU0048,22,1
STU0048,23,1
STU0048,24,1
STU0048,25,0
STU0048,26,0
STU0048,27,1
STU0048,28,0
STU0048,29,1
STU0048,30,0
STU0048,31,1
STU0048,32,1
STU0048,33,1
STU0048,34,0
STU0048,35,1
STU0048,36,1
STU0048,37,1
STU0048,38,1
STU0048,39,1
STU0048,40,1
STU0049,1,0
STU0049,2,0
STU0049,3,0
STU0049,4,0
STU0049,5,1
STU0049,6,1
STU0049,7,0
STU0049,8,1
STU0049,9,1
STU0049,10,1
STU0049,11,0
STU0049,12,1
STU0049,13,1
STU0049,14,0
STU0049,15,0
STU0049,16,1
STU0049,17,1
STU0049,18,1
STU0049,19,1
STU0049,20,1
STU0049,21,0
STU0049,22,0
STU0049,23,0
STU0049,24,1
STU0049,25,0
STU0049,26,1
STU0049,27,0
STU0049,28,0
STU0049,29,1
STU0049,30,0
STU0049,31,1
STU0049,32,0
STU0049,33,1
STU0049,34,1
STU0049,35,0
STU0049,36,1
STU0049,37,0
STU0049,38,1
STU0049,39,0
STU0049,40,0
STU0050,1,1
STU0050,2,1
STU0050,3,0
STU0050,4,0
STU0050,5,1
STU0050,6,1
STU0050,7,1
STU0050,8,1
STU0050,9,0
STU0050,10,1
STU0050,11,1
STU0050,12,1
STU0050,13,1
STU0050,14,1
STU0050,15,0
STU0050,16,1
STU0050,17,1
STU0050,18,0
STU0050,19,1
STU0050,20,1
STU0050,21,1
STU0050,22,1
STU0050,23,0
STU0050,24,1
STU0050,25,0
STU0050,26,1
STU0050,27,0
STU0050,28,1
STU0050,29,1
STU0050,30,1
STU0050,31,0
STU0050,32,1
STU0050,33,1
STU0050,34,1
STU0050,35,1
STU0050,36,0
STU0050,37,1
STU0050,38,1
STU0050,39,1
STU0050,40,1
STU0051,1,1
STU0051,2,1
STU0051,3,1
STU0051,4,0
STU0051,5,1
STU0051,6,0
STU0051,7,0
STU0051,8,1
STU0051,9,1
STU0051,10,0
STU0051,11,1
STU0051,12,1
STU0051,13,1
STU0051,14,0
STU0051,15,1
STU0051,16,1
STU0051,17,0
STU0051,18,0
STU0051,19,1
STU0051,20,1
STU0051,21,0
STU0051,22,1
STU0051,23,1
STU0051,24,1
STU0051,25,0
STU0051,26,1
STU0051,27,0
STU0051,28,0
STU0051,29,1
STU0051,30,1
STU0051,31,1
STU0051,32,1
STU0051,33,1
STU0051,34,0
STU0051,35,1
STU0051,36,0
STU0051,37,1
STU0051,38,1
STU0051,39,1
STU0051,40,1
STU0052,1,1
STU0052,2,1
STU0052,3,1
STU0052,4,0
STU0052,5,1
STU0052,6,0
STU0052,7,1
STU0052,8,1
STU0052,9,1
STU0052,10,1
STU0052,11,1
STU0052,12,1
STU0052,13,1
STU0052,14,1
STU0052,15,1
STU0052,16,0
STU0052,17,1
STU0052,18,1
STU0052,19,1
STU0052,20,1
STU0052,21,1
STU0052,22,1
STU0052,23,1
STU0052,24,1
STU0052,25,1
STU0052,26,1
STU0052,27,1
STU0052,28,1
STU0052,29,1
STU0052,30,0
STU0052,31,1
STU0052,32,1
STU0052,33,1
STU0052,34,0
STU0052,35,1
STU0052,36,1
STU0052,37,1
STU0052,38,1
STU0052,39,1
STU0052,40,1
STU0053,1,1
STU0053,2,1
STU0053,3,1
STU0053,4,1
STU0053,5,0
STU0053,6,0
STU0053,7,0
STU0053,8,1
STU0053,9,0
STU0053,10,0
STU0053,11,0
STU0053,12,1
STU0053,13,0
STU0053,14,1
STU0053,15,1
STU0053,16,1
STU0053,17,0
STU0053,18,0
STU0053,19,1
STU0053,20,1
STU0053,21,1
STU0053,22,1
STU0053,23,1
STU0053,24,1
STU0053,25,0
STU0053,26,1
STU0053,27,1
STU0053,28,1
STU0053,29,0
STU0053,30,0
STU0053,31,0
STU0053,32,1
STU0053,33,0
STU0053,34,1
STU0053,35,0
STU0053,36,0
STU0053,37,0
STU0053,38,0
STU0053,39,0
STU0053,40,1
STU0054,1,1
STU0054,2,1
STU0054,3,1
STU0054,4,1
STU0054,5,1
STU0054,6,1
STU0054,7,1
STU0054,8,0
STU0054,9,0
STU0054,10,0
STU0054,11,0
STU0054,12,1
STU0054,13,0
STU0054,14,1
STU0054,15,1
STU0054,16,0
STU0054,17,1
STU0054,18,0
STU0054,19,0
STU0054,20,0
STU0054,21,0
STU0054,22,1
STU0054,23,1
STU0054,24,1
STU0054,25,1
STU0054,26,0
STU0054,27,0
STU0054,28,0
STU0054,29,1
STU0054,30,1
STU0054,31,1
STU0054,32,1
STU0054,33,0
STU0054,34,1
STU0054,35,1
STU0054,36,1
STU0054,37,0
STU0054,38,0
STU0054,39,1
STU0054,40,1
STU0055,1,1
STU0055,2,1
STU0055,3,0
STU0055,4,1
STU0055,5,1
STU0055,6,1
STU0055,7,1
STU0055,8,1
STU0055,9,1
STU0055,10,0
STU0055,11,1
STU0055,12,1
STU0055,13,1
STU0055,14,1
STU0055,15,1
STU0055,16,1
STU0055,17,0
STU0055,18,1
STU0055,19,1
STU0055,20,0
STU0055,21,1
STU0055,22,0
STU0055,23,1
STU0055,24,0
STU0055,25,1
STU0055,26,0
STU0055,27,0
STU0055,28,1
STU0055,29,0
STU0055,30,1
STU0055,31,1
STU0055,32,1
STU0055,33,1
STU0055,34,1
STU0055,35,1
STU0055,36,1
STU0055,37,0
STU0055,38,0
STU0055,39,1
STU0055,40,1
STU0056,1,1
STU0056,2,0
STU0056,3,1
STU0056,4,1
STU0056,5,1
STU0056,6,1
STU0056,7,1
STU0056,8,1
STU0056,9,1
STU0056,10,1
STU0056,11,0
STU0056,12,0
STU0056,13,1
STU0056,14,1
STU0056,15,1
STU0056,16,1
STU0056,17,1
STU0056,18,1
STU0056,19,1
STU0056,20,1
STU0056,21,1
STU0056,22,0
STU0056,23,0
STU0056,24,1
STU0056,25,1
STU0056,26,0
STU0056,27,1
STU0056,28,0
STU0056,29,1
STU0056,30,0
STU0056,31,1
STU0056,32,0
STU0056,33,0
STU0056,34,1
STU0056,35,1
STU0056,36,0
STU0056,37,1
STU0056,38,0
STU0056,39,1
STU0056,40,1
STU0057,1,1
STU0057,2,1
STU0057,3,1
STU0057,4,0
STU0057,5,0
STU0057,6,1
STU0057,7,0
STU0057,8,0
STU0057,9,1
STU0057,10,0
STU0057,11,1
STU0057,12,1
STU0057,13,0
STU0057,14,1
STU0057,15,0
STU0057,16,0
STU0057,17,1
STU0057,18,0
STU0057,19,1
STU0057,20,1
STU0057,21,1
STU0057,22,0
STU0057,23,1
STU0057,24,1
STU0057,25,1
STU0057,26,1
STU0057,27,1
STU0057,28,1
STU0057,29,1
STU0057,30,1
STU0057,31,0
STU0057,32,1
STU0057,33,1
STU0057,34,0
STU0057,35,1
STU0057,36,0
STU0057,37,1
STU0057,38,0
STU0057,39,1
STU0057,40,1
STU0058,1,0
STU0058,2,0
STU0058,3,1
STU0058,4,0
STU0058,5,0
STU0058,6,1
STU0058,7,1
STU0058,8,1
STU0058,9,1
STU0058,10,1
STU0058,11,1
STU0058,12,1
STU0058,13,1
STU0058,14,1
STU0058,15,0
STU0058,16,0
STU0058,17,1
STU0058,18,0
STU0058,19,1
STU0058,20,1
STU0058,21,1
STU0058,22,1
STU0058,23,0
STU0058,24,1
STU0058,25,1
STU0058,26,1
STU0058,27,1
STU0058,28,1
STU0058,29,1
STU0058,30,1
STU0058,31,0
STU0058,32,0
STU0058,33,1
STU0058,34,0
STU0058,35,1
STU0058,36,1
STU0058,37,1
STU0058,38,1
STU0058,39,0
STU0058,40,1
STU0059,1,1
STU0059,2,1
STU0059,3,1
STU0059,4,1
STU0059,5,1
STU0059,6,1
STU0059,7,1
STU0059,8,1
STU0059,9,1
STU0059,10,1
STU0059,11,1
STU0059,12,1
STU0059,13,1
STU0059,14,1
STU0059,15,1
STU0059,16,1
STU0059,17,1
STU0059,18,1
STU0059,19,1
STU0059,20,1
STU0059,21,1
STU0059,22,1
STU0059,23,1
STU0059,24,1
STU0059,25,1
STU0059,26,1
STU0059,27,1
STU0059,28,1
STU0059,29,1
STU0059,30,1
STU0059,31,1
STU0059,32,1
STU0059,33,1
STU0059,34,1
STU0059,35,1
STU0059,36,1
STU0059,37,1
STU0059,38,1
STU0059,39,1
STU0059,40,1
STU0060,1,1
STU0060,2,1
STU0060,3,1
STU0060,4,1
STU0060,5,1
STU0060,6,1
STU0060,7,1
STU0060,8,1
STU0060,9,1
STU0060,10,1
STU0060,11,0
STU0060,12,1
STU0060,13,0
STU0060,14,1
STU0060,15,1
STU0060,16,1
STU0060,17,1
STU0060,18,1
STU0060,19,1
STU0060,20,1
STU0060,21,0
STU0060,22,1
STU0060,23,1
STU0060,24,1
STU0060,25,1
STU0060,26,1
STU0060,27,1
STU0060,28,1
STU0060,29,1
STU0060,30,1
STU0060,31,0
STU0060,32,0
STU0060,33,1
STU0060,34,1
STU0060,35,1
STU0060,36,0
STU0060,37,1
STU0060,38,1
STU0060,39,1
STU0060,40,1
STU0061,1,1
STU0061,2,1
STU0061,3,1
STU0061,4,1
STU0061,5,0
STU0061,6,1
STU0061,7,1
STU0061,8,1
STU0061,9,1
STU0061,10,1
STU0061,11,1
STU0061,12,1
STU0061,13,1
STU0061,14,1
STU0061,15,1
STU0061,16,1
STU0061,17,1
STU0061,18,1
STU0061,19,1
STU0061,20,1
STU0061,21,1
STU0061,22,1
STU0061,23,1
STU0061,24,1
STU0061,25,0
STU0061,26,1
STU0061,27,1
STU0061,28,1
STU0061,29,1
STU0061,30,1
STU0061,31,1
STU0061,32,0
STU0061,33,1
STU0061,34,1
STU0061,35,1
STU0061,36,1
STU0061,37,1
STU0061,38,1
STU0061,39,1
STU0061,40,1
STU0062,1,1
STU0062,2,1
STU0062,3,0
STU0062,4,0
STU0062,5,0
STU0062,6,1
STU0062,7,0
STU0062,8,0
STU0062,9,0
STU0062,10,1
STU0062,11,1
STU0062,12,1
STU0062,13,1
STU0062,14,1
STU0062,15,1
STU0062,16,1
STU0062,17,0
STU0062,18,1
STU0062,19,1
STU0062,20,0
STU0062,21,0
STU0062,22,0
STU0062,23,0
STU0062,24,0
STU0062,25,0
STU0062,26,1
STU0062,27,1
STU0062,28,1
STU0062,29,1
STU0062,30,1
STU0062,31,0
STU0062,32,0
STU0062,33,0
STU0062,34,1
STU0062,35,0
STU0062,36,0
STU0062,37,1
STU0062,38,0
STU0062,39,1
STU0062,40,1
STU0063,1,0
STU0063,2,1
STU0063,3,1
STU0063,4,1
STU0063,5,1
STU0063,6,1
STU0063,7,1
STU0063,8,0
STU0063,9,1
STU0063,10,1
STU0063,11,1
STU0063,12,0
STU0063,13,1
STU0063,14,1
STU0063,15,0
STU0063,16,1
STU0063,17,1
STU0063,18,1
STU0063,19,1
STU0063,20,1
STU0063,21,1
STU0063,22,1
STU0063,23,1
STU0063,24,0
STU0063,25,0
STU0063,26,0
STU0063,27,0
STU0063,28,1
STU0063,29,0
STU0063,30,1
STU0063,31,0
STU0063,32,0
STU0063,33,0
STU0063,34,0
STU0063,35,1
STU0063,36,1
STU0063,37,1
STU0063,38,1
STU0063,39,1
STU0063,40,1
STU0064,1,1
STU0064,2,1
STU0064,3,1
STU0064,4,1
STU0064,5,1
STU0064,6,1
STU0064,7,1
STU0064,8,0
STU0064,9,1
STU0064,10,1
STU0064,11,1
STU0064,12,1
STU0064,13,0
STU0064,14,1
STU0064,15,1
STU0064,16,1
STU0064,17,1
STU0064,18,0
STU0064,19,1
STU0064,20,1
STU0064,21,1
STU0064,22,1
STU0064,23,1
STU0064,24,1
STU0064,25,1
STU0064,26,1
STU0064,27,1
STU0064,28,0
STU0064,29,0
STU0064,30,1
STU0064,31,1
STU0064,32,1
STU0064,33,1
STU0064,34,1
STU0064,35,0
STU0064,36,0
STU0064,37,1
STU0064,38,1
STU0064,39,0
STU0064,40,1
STU0065,1,0
STU0065,2,1
STU0065,3,0
STU0065,4,0
STU0065,5,0
STU0065,6,0
STU0065,7,0
STU0065,8,0
STU0065,9,1
STU0065,10,0
STU0065,11,1
STU0065,12,0
STU0065,13,0
STU0065,14,0
STU0065,15,0
STU0065,16,1
STU0065,17,0
STU0065,18,0
STU0065,19,1
STU0065,20,1
STU0065,21,1
STU0065,22,0
STU0065,23,1
STU0065,24,0
STU0065,25,0
STU0065,26,0
STU0065,27,0
STU0065,28,0
STU0065,29,0
STU0065,30,1
STU0065,31,0
STU0065,32,0
STU0065,33,0
STU0065,34,1
STU0065,35,0
STU0065,36,0
STU0065,37,1
STU0065,38,1
STU0065,39,0
STU0065,40,1
STU0066,1,1
STU0066,2,1
STU0066,3,1
STU0066,4,1
STU0066,5,1
STU0066,6,0
STU0066,7,1
STU0066,8,1
STU0066,9,1
STU0066,10,1
STU0066,11,0
STU0066,12,1
STU0066,13,1
STU0066,14,1
STU0066,15,1
STU0066,16,1
STU0066,17,0
STU0066,18,0
STU0066,19,1
STU0066,20,0
STU0066,21,0
STU0066,22,0
STU0066,23,1
STU0066,24,1
STU0066,25,1
STU0066,26,0
STU0066,27,0
STU0066,28,1
STU0066,29,1
STU0066,30,0
STU0066,31,0
STU0066,32,0
STU0066,33,0
STU0066,34,1
STU0066,35,1
STU0066,36,0
STU0066,37,1
STU0066,38,1
STU0066,39,0
STU0066,40,1
STU0067,1,1
STU0067,2,0
STU0067,3,1
STU0067,4,0
STU0067,5,0
STU0067,6,1
STU0067,7,1
STU0067,8,1
STU0067,9,1
STU0067,10,0
STU0067,11,0
STU0067,12,0
STU0067,13,0
STU0067,14,1
STU0067,15,0
STU0067,16,0
STU0067,17,0
STU0067,18,0
STU0067,19,1
STU0067,20,0
STU0067,21,1
STU0067,22,1
STU0067,23,1
STU0067,24,0
STU0067,25,0
STU0067,26,0
STU0067,27,0
STU0067,28,1
STU0067,29,0
STU0067,30,1
STU0067,31,1
STU0067,32,1
STU0067,33,0
STU0067,34,0
STU0067,35,1
STU0067,36,1
STU0067,37,0
STU0067,38,1
STU0067,39,0
STU0067,40,0
STU0068,1,1
STU0068,2,0
STU0068,3,1
STU0068,4,1
STU0068,5,0
STU0068,6,0
STU0068,7,1
STU0068,8,0
STU0068,9,1
STU0068,10,1
STU0068,11,1
STU0068,12,0
STU0068,13,1
STU0068,14,1
STU0068,15,1
STU0068,16,0
STU0068,17,0
STU0068,18,0
STU0068,19,1
STU0068,20,1
STU0068,21,1
STU0068,22,0
STU0068,23,0
STU0068,24,1
STU0068,25,0
STU0068,26,1
STU0068,27,1
STU0068,28,1
STU0068,29,1
STU0068,30,1
STU0068,31,1
STU0068,32,1
STU0068,33,0
STU0068,34,1
STU0068,35,1
STU0068,36,0
STU0068,37,1
STU0068,38,1
STU0068,39,0
STU0068,40,1
STU0069,1,1
STU0069,2,1
STU0069,3,1
STU0069,4,1
STU0069,5,1
STU0069,6,1
STU0069,7,1
STU0069,8,1
STU0069,9,1
STU0069,10,0
STU0069,11,1
STU0069,12,1
STU0069,13,1
STU0069,14,0
STU0069,15,1
STU0069,16,1
STU0069,17,1
STU0069,18,1
STU0069,19,1
STU0069,20,1
STU0069,21,1
STU0069,22,1
STU0069,23,1
STU0069,24,1
STU0069,25,1
STU0069,26,1
STU0069,27,1
STU0069,28,0
STU0069,29,1
STU0069,30,1
STU0069,31,1
STU0069,32,0
STU0069,33,1
STU0069,34,1
STU0069,35,1
STU0069,36,1
STU0069,37,1
STU0069,38,1
STU0069,39,1
STU0069,40,0
STU0070,1,1
STU0070,2,1
STU0070,3,1
STU0070,4,1
STU0070,5,0
STU0070,6,1
STU0070,7,1
STU0070,8,0
STU0070,9,1
STU0070,10,1
STU0070,11,1
STU0070,12,1
STU0070,13,1
STU0070,14,1
STU0070,15,1
STU0070,16,1
STU0070,17,1
STU0070,18,1
STU0070,19,1
STU0070,20,0
STU0070,21,1
STU0070,22,1
STU0070,23,1
STU0070,24,1
STU0070,25,0
STU0070,26,1
STU0070,27,1
STU0070,28,1
STU0070,29,1
STU0070,30,1
STU0070,31,1
STU0070,32,1
STU0070,33,1
STU0070,34,1
STU0070,35,1
STU0070,36,1
STU0070,37,1
STU0070,38,1
STU0070,39,1
STU0070,40,1
STU0071,1,0
STU0071,2,1
STU0071,3,1
STU0071,4,1
STU0071,5,1
STU0071,6,1
STU0071,7,1
STU0071,8,1
STU0071,9,0
STU0071,10,1
STU0071,11,0
STU0071,12,1
STU0071,13,0
STU0071,14,0
STU0071,15,0
STU0071,16,0
STU0071,17,0
STU0071,18,1
STU0071,19,1
STU0071,20,1
STU0071,21,0
STU0071,22,0
STU0071,23,1
STU0071,24,1
STU0071,25,1
STU0071,26,0
STU0071,27,1
STU0071,28,1
STU0071,29,1
STU0071,30,1
STU0071,31,0
STU0071,32,0
STU0071,33,0
STU0071,34,1
STU0071,35,1
STU0071,36,1
STU0071,37,0
STU0071,38,1
STU0071,39,1
STU0071,40,0
STU0072,1,1
STU0072,2,1
STU0072,3,1
STU0072,4,1
STU0072,5,0
STU0072,6,1
STU0072,7,0
STU0072,8,1
STU0072,9,0
STU0072,10,1
STU0072,11,1
STU0072,12,1
STU0072,13,1
STU0072,14,1
STU0072,15,0
STU0072,16,0
STU0072,17,0
STU0072,18,0
STU0072,19,1
STU0072,20,1
STU0072,21,1
STU0072,22,1
STU0072,23,1
STU0072,24,1
STU0072,25,1
STU0072,26,1
STU0072,27,0
STU0072,28,0
STU0072,29,1
STU0072,30,0
STU0072,31,0
STU0072,32,1
STU0072,33,1
STU0072,34,1
STU0072,35,0
STU0072,36,0
STU0072,37,1
STU0072,38,1
STU0072,39,0
STU0072,40,1
STU0073,1,0
STU0073,2,1
STU0073,3,1
STU0073,4,1
STU0073,5,1
STU0073,6,1
STU0073,7,1
STU0073,8,1
STU0073,9,1
STU0073,10,1
STU0073,11,1
STU0073,12,1
STU0073,13,1
STU0073,14,1
STU0073,15,1
STU0073,16,1
STU0073,17,1
STU0073,18,1
STU0073,19,1
STU0073,20,0
STU0073,21,1
STU0073,22,1
STU0073,23,1
STU0073,24,1
STU0073,25,1
STU0073,26,1
STU0073,27,1
STU0073,28,1
STU0073,29,1
STU0073,30,1
STU0073,31,1
STU0073,32,0
STU0073,33,1
STU0073,34,1
STU0073,35,1
STU0073,36,1
STU0073,37,1
STU0073,38,1
STU0073,39,1
STU0073,40,1
STU0074,1,1
STU0074,2,1
STU0074,3,1
STU0074,4,1
STU0074,5,1
STU0074,6,1
STU0074,7,0
STU0074,8,1
STU0074,9,1
STU0074,10,1
STU0074,11,1
STU0074,12,1
STU0074,13,1
STU0074,14,1
STU0074,15,1
STU0074,16,1
STU0074,17,1
STU0074,18,1
STU0074,19,1
STU0074,20,1
STU0074,21,1
STU0074,22,1
STU0074,23,1
STU0074,24,1
STU0074,25,1
STU0074,26,1
STU0074,27,1
STU0074,28,1
STU0074,29,1
STU0074,30,1
STU0074,31,0
STU0074,32,1
STU0074,33,1
STU0074,34,1
STU0074,35,1
STU0074,36,0
STU0074,37,1
STU0074,38,1
STU0074,39,0
STU0074,40,1
STU0075,1,1
STU0075,2,1
STU0075,3,0
STU0075,4,1
STU0075,5,1
STU0075,6,1
STU0075,7,1
STU0075,8,1
STU0075,9,1
STU0075,10,1
STU0075,11,1
STU0075,12,1
STU0075,13,1
STU0075,14,1
STU0075,15,1
STU0075,16,1
STU0075,17,1
STU0075,18,1
STU0075,19,1
STU0075,20,1
STU0075,21,1
STU0075,22,1
STU0075,23,1
STU0075,24,1
STU0075,25,1
STU0075,26,1
STU0075,27,1
STU0075,28,1
STU0075,29,1
STU0075,30,1
STU0075,31,1
STU0075,32,1
STU0075,33,1
STU0075,34,1
STU0075,35,1
STU0075,36,0
STU0075,37,1
STU0075,38,0
STU0075,39,1
STU0075,40,1
STU0076,1,1
STU0076,2,1
STU0076,3,1
STU0076,4,1
STU0076,5,1
STU0076,6,1
STU0076,7,1
STU0076,8,1
STU0076,9,1
STU0076,10,0
STU0076,11,1
STU0076,12,1
STU0076,13,1
STU0076,14,1
STU0076,15,1
STU0076,16,0
STU0076,17,1
STU0076,18,0
STU0076,19,1
STU0076,20,1
STU0076,21,1
STU0076,22,0
STU0076,23,1
STU0076,24,1
STU0076,25,1
STU0076,26,1
STU0076,27,1
STU0076,28,1
STU0076,29,1
STU0076,30,1
STU0076,31,1
STU0076,32,0
STU0076,33,0
STU0076,34,0
STU0076,35,1
STU0076,36,1
STU0076,37,1
STU0076,38,1
STU0076,39,1
STU0076,40,1
STU0077,1,1
STU0077,2,1
STU0077,3,0
STU0077,4,0
STU0077,5,1
STU0077,6,0
STU0077,7,0
STU0077,8,0
STU0077,9,0
STU0077,10,1
STU0077,11,1
STU0077,12,1
STU0077,13,1
STU0077,14,0
STU0077,15,1
STU0077,16,1
STU0077,17,0
STU0077,18,0
STU0077,19,0
STU0077,20,1
STU0077,21,1
STU0077,22,1
STU0077,23,1
STU0077,24,1
STU0077,25,1
STU0077,26,0
STU0077,27,1
STU0077,28,1
STU0077,29,1
STU0077,30,1
STU0077,31,1
STU0077,32,1
STU0077,33,1
STU0077,34,1
STU0077,35,1
STU0077,36,0
STU0077,37,1
STU0077,38,1
STU0077,39,1
STU0077,40,0
STU0078,1,1
STU0078,2,0
STU0078,3,1
STU0078,4,1
STU0078,5,0
STU0078,6,0
STU0078,7,0
STU0078,8,1
STU0078,9,0
STU0078,10,1
STU0078,11,0
STU0078,12,0
STU0078,13,0
STU0078,14,0
STU0078,15,0
STU0078,16,0
STU0078,17,1
STU0078,18,1
STU0078,19,0
STU0078,20,0
STU0078,21,1
STU0078,22,0
STU0078,23,1
STU0078,24,1
STU0078,25,0
STU0078,26,0
STU0078,27,0
